Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0.6623,0,217.9364,14,14.3293,0.011455,0.056074,0.0,0.0,Aug,1,1,1,13,Returning_Visitor,1,0
0,3.1062,0,0.0,1,3227.3487,0.005909,0.047446,0.0,0.0,May,2,1,7,1,Returning_Visitor,0,0
11,7.2321,0,0.0,38,556.9136,0.008085,0.029769,0.0,0.0,Nov,2,2,4,10,Returning_Visitor,0,0
11,1402.0957,0,0.0,44,1082.0425,0.034518,0.001915,0.0,0.0,Oct,3,2,7,2,Returning_Visitor,1,0
4,43.0883,0,0.0,8,225.1013,0.065116,0.007769,0.0,0.0,Sep,2,2,1,3,Returning_Visitor,1,0
0,1.0098,0,0.0,53,4783.7181,0.019327,0.071191,11.405809,0.0,May,2,2,4,2,Returning_Visitor,0,0
0,4.5837,0,0.0,14,8700.0677,0.002972,0.038592,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,1,0
1,17.3913,0,264.4063,4,198.1234,0.058466,0.011412,111.542863,0.0,May,2,2,9,3,New_Visitor,0,1
4,17.2739,0,0.0,16,173.188,0.007009,0.003803,0.0,0.0,Dec,3,1,3,2,New_Visitor,1,0
0,0.0651,0,0.0,3,1873.0807,0.004508,0.012527,0.0,0.0,June,1,4,4,2,Returning_Visitor,0,0
7,9.5891,0,0.0,20,723.9726,0.011042,0.010576,0.0,0.0,Nov,3,2,1,1,Returning_Visitor,0,0
2,5.236,0,0.0,69,44.1596,0.011003,0.029249,0.0,0.0,Mar,4,2,3,1,New_Visitor,0,0
0,101.8925,0,0.0,5,409.9165,0.084704,0.024706,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,1,0
0,1.2829,0,0.0,31,68.5754,0.016134,0.024022,0.0,0.8,May,3,2,2,2,New_Visitor,0,1
3,1.052,0,0.0,17,55.0009,0.006369,0.002345,0.0,0.0,Dec,2,2,3,4,Returning_Visitor,0,0
0,80.5487,0,0.0,13,62.6479,0.052379,0.022836,0.0,0.8,May,3,1,4,13,Returning_Visitor,0,0
2,2.0185,0,0.0,19,2162.023,0.024473,0.00164,0.0,0.0,Nov,2,2,3,3,Returning_Visitor,1,0
1,0.12,0,0.0,2,2374.4631,0.094052,0.094127,0.0,0.0,Mar,2,2,4,1,New_Visitor,0,0
0,1.7423,0,52.9858,2,71.6524,0.06729,0.004927,0.0,0.8,Mar,1,1,1,3,Returning_Visitor,0,1
2,69.6192,0,0.0,53,11769.6777,0.001665,0.014803,0.0,0.0,Dec,1,2,4,2,Returning_Visitor,0,0
0,75.9959,0,0.0,11,73.229,0.014707,0.022372,0.0,0.0,May,3,1,1,13,Returning_Visitor,1,0
3,34.0177,0,0.0,0,551.8413,0.00755,0.025586,11.243322,0.0,Mar,1,2,1,3,Returning_Visitor,0,0
0,6.4845,2,0.0,11,166.8897,0.00971,0.021997,22.467805,0.6,Nov,2,2,3,2,New_Visitor,1,1
3,9.6898,0,0.0,19,722.374,0.025983,0.014334,0.0,0.8,Sep,2,2,1,6,Returning_Visitor,1,0
3,3.0419,0,0.0,53,743.5784,0.018183,0.004077,0.0,0.6,Nov,8,2,1,2,Returning_Visitor,0,0
1,459.1253,0,0.0,16,41.8138,4e-06,0.016538,0.0,0.0,May,2,2,1,2,Returning_Visitor,1,0
0,2.6398,0,0.0,34,31.6926,0.00035,0.010869,0.0,0.0,Dec,1,2,6,10,Returning_Visitor,0,0
0,38.2619,0,0.0,12,49.6965,0.00133,0.060077,20.360541,0.2,Aug,1,7,3,3,Returning_Visitor,0,0
0,2.6772,0,0.0,39,1192.9847,0.002082,0.003766,0.0,0.0,Mar,2,5,5,3,Returning_Visitor,1,0
0,77.2426,0,0.0,50,273.5504,0.00012,0.010004,0.0,0.0,June,2,2,4,2,Returning_Visitor,0,0
0,17.6495,3,29.8705,66,66.9494,0.002399,0.005389,6.867879,0.0,May,2,2,1,4,Returning_Visitor,1,0
0,8.1287,0,651.8294,19,1119.5346,0.001223,0.024824,0.0,0.0,Dec,1,2,3,2,New_Visitor,1,0
3,0.5559,0,119.2389,17,12089.7461,0.026792,0.028378,0.0,0.0,Nov,3,2,8,8,Returning_Visitor,0,0
1,37.8973,1,0.0,1,92.5665,0.003424,0.035603,0.0,0.0,Dec,3,1,1,8,Returning_Visitor,0,0
3,1.9556,0,0.0,0,106.656,0.011262,0.02625,0.0,0.0,Oct,2,2,5,1,Returning_Visitor,1,0
2,23.0386,2,107.962,9,9.6391,0.006968,0.009033,0.0,0.0,Dec,4,2,1,3,Returning_Visitor,1,0
0,2.4973,0,0.0,0,933.4153,0.002899,0.008766,0.0,0.0,Nov,2,1,1,4,Returning_Visitor,0,0
18,59.2417,0,0.0,115,65.9501,0.015545,0.012451,2.970367,0.8,Nov,3,2,2,4,Returning_Visitor,0,1
2,74.4425,0,0.0,1,2608.8386,0.000375,0.001364,0.0,0.0,Dec,3,2,3,2,Returning_Visitor,0,0
3,5.1489,2,0.0,4,218.7945,0.003277,0.009351,0.0,0.0,May,2,2,4,1,Returning_Visitor,0,0
0,2.4561,0,0.0,2,2896.6891,0.022886,0.015499,0.0,0.0,Mar,2,8,3,6,Returning_Visitor,1,0
0,201.7925,0,0.0,14,76.3502,0.001352,0.04826,0.0,0.0,Jul,2,4,8,3,Returning_Visitor,0,0
10,11.6844,0,0.0,48,8.5612,0.002837,0.015235,0.0,0.0,Nov,1,2,1,2,Returning_Visitor,0,0
0,1.5637,0,0.0,62,3531.5873,0.000135,0.0055,0.0,0.0,Nov,2,2,8,3,Returning_Visitor,0,0
0,9.087,0,0.0,8,3621.0944,0.0101,0.014201,0.0,0.0,Dec,1,2,7,1,Returning_Visitor,0,0
1,8.5324,0,0.0,25,159.7575,0.013607,0.066068,0.0,0.0,May,2,2,1,5,Returning_Visitor,0,0
0,7.5145,0,0.0,41,5546.9799,4.4e-05,0.070331,0.0,0.0,May,4,6,7,1,Returning_Visitor,0,0
0,8.7427,2,0.0,3,155.7288,0.005454,0.060877,0.0,0.0,Nov,3,2,3,1,Returning_Visitor,0,0
1,1.5682,0,0.0,25,751.3257,0.003436,0.015636,0.0,0.0,May,2,2,1,2,Returning_Visitor,0,0
0,4.3977,0,0.0,18,76.3359,2.1e-05,0.066595,0.0,0.0,Dec,2,1,7,4,New_Visitor,0,1
3,1.7533,0,0.0,50,63973.5222,0.000575,0.041762,21.717734,0.0,Sep,3,1,1,3,Returning_Visitor,0,0
0,2134.5896,1,0.0,37,333.0712,0.007585,0.000508,55.828332,0.0,Feb,2,2,4,2,Returning_Visitor,0,0
5,3.2979,0,0.0,0,213.9397,1e-06,0.001552,0.0,0.0,May,3,2,7,3,New_Visitor,0,0
7,2.3414,0,0.0,0,113.3337,0.007068,0.013637,0.0,0.0,May,2,1,4,2,Returning_Visitor,0,0
3,1.2127,0,88.3416,99,471.9493,0.025777,0.004783,6.202463,0.0,Mar,2,2,5,13,Returning_Visitor,0,0
0,1129.4573,0,0.0,3,27.5739,0.00523,0.001665,0.0,0.0,Mar,2,2,1,2,New_Visitor,0,0
0,5.2265,3,84.4819,4,389.388,0.010165,0.003421,6.343162,0.2,Mar,3,1,1,8,Returning_Visitor,0,0
3,5.2183,1,0.0,14,0.739,0.005839,0.018426,0.0,0.0,Aug,2,2,1,4,Returning_Visitor,0,0
0,17.3958,0,27.9828,0,35.0741,0.017211,0.003078,0.0,0.0,Oct,2,4,4,4,Returning_Visitor,0,0
0,0.9742,0,25.1966,19,1243.8158,0.007653,0.02583,0.0,0.6,Nov,3,2,9,1,Returning_Visitor,0,0
0,1.4228,0,0.0,7,122.5859,0.002283,0.052099,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,0,0
1,2.9943,1,0.0,3,45.948,0.048155,0.000796,0.0,0.0,May,1,10,4,3,Returning_Visitor,1,1
3,15.7895,1,0.0,7,4.4617,0.025477,0.007068,0.0,0.0,May,2,2,1,5,Returning_Visitor,0,1
3,29.0472,0,0.0,49,8415.3665,0.046136,0.072323,0.0,0.0,Oct,1,2,1,2,Returning_Visitor,0,1
10,2.2608,0,62.1415,42,305.7106,0.001165,0.024623,0.0,0.0,Mar,2,1,3,10,Returning_Visitor,0,0
2,15.3404,0,0.0,52,403.6475,0.037981,0.01534,0.0,0.0,Oct,4,2,9,3,Returning_Visitor,0,0
5,2.8961,0,0.0,1,27.3553,0.030143,0.03246,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,1,0
1,3.4358,0,0.0,37,1065.5527,0.00724,0.009224,0.0,0.0,Mar,4,4,1,3,Returning_Visitor,0,0
0,75.3945,0,0.0,31,49.9221,0.033613,0.044881,0.0,0.0,May,2,2,1,2,Returning_Visitor,0,0
6,7.2785,0,0.0,63,1241.0077,0.042099,0.054433,0.0,0.0,Nov,3,1,6,8,Returning_Visitor,0,1
0,0.7158,0,0.0,7,1570.6174,0.105546,0.011609,0.0,0.0,May,2,2,4,2,Returning_Visitor,0,0
0,0.6029,1,0.0,65,38.423,0.034881,0.046919,0.0,0.2,May,1,4,3,11,Returning_Visitor,0,0
0,72.6047,3,0.0,9,10501.3954,0.009028,0.016729,0.0,0.0,May,1,3,1,2,Returning_Visitor,0,0
0,1.3517,0,52.7426,82,353.0537,0.001797,0.013882,2.142995,0.0,Nov,2,4,4,2,Returning_Visitor,0,0
0,13.8311,0,0.0,12,3401.4224,0.004054,0.000413,0.0,0.0,May,3,2,1,2,New_Visitor,0,0
0,437.2517,0,0.0,2,2797.3863,0.001764,0.005961,0.0,0.0,Dec,3,1,5,2,Returning_Visitor,1,0
3,8.8546,0,0.0,15,127.88,0.045152,0.021386,0.0,0.0,Mar,1,2,1,3,Returning_Visitor,0,1
12,8.626,0,92.3536,0,12.4744,0.035188,0.004544,95.226615,0.0,Nov,2,2,7,3,Returning_Visitor,0,1
2,40.3665,0,0.0,130,349.1627,0.002364,0.007717,0.0,0.0,Nov,3,1,9,8,Returning_Visitor,0,0
0,62.2404,1,0.0,4,284.4109,0.010388,0.044628,0.0,0.8,Dec,2,2,2,5,Returning_Visitor,0,0
0,9.7243,0,0.0,0,14.6504,0.047206,0.012975,0.0,0.0,Aug,2,2,4,3,Returning_Visitor,0,0
0,3.0469,1,234.2032,5,3.2711,0.011916,0.007426,0.0,1.0,Nov,2,2,3,6,Returning_Visitor,1,0
1,29.4694,0,0.0,2,60.2148,0.0,0.002724,0.0,0.0,Nov,3,2,4,3,Returning_Visitor,0,0
3,0.0772,0,0.0,8,22.5698,0.003204,0.016643,0.0,0.4,Dec,2,2,1,4,Returning_Visitor,0,0
0,19.413,0,0.0,35,682.8141,0.006342,0.019255,8.356024,0.0,May,3,2,3,4,New_Visitor,0,0
2,806.5325,0,53.8141,70,54.7369,0.035929,0.014481,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,0,0
7,78.4807,3,0.0,0,54.7089,0.017243,0.018057,0.0,0.6,Nov,3,2,1,13,Returning_Visitor,0,1
1,20.2058,0,0.0,43,1489.5871,0.03543,0.023553,39.374573,0.0,Mar,2,10,3,1,Returning_Visitor,0,0
2,18.8558,1,0.0,7,76.4681,5.5e-05,0.011771,0.0,0.0,Dec,2,2,1,2,Other,0,1
5,1116.4512,0,0.0,0,1885.7523,0.001852,0.002539,12.385446,0.0,Aug,2,4,3,2,Returning_Visitor,1,1
0,0.8717,1,0.0,9,174.6244,0.010255,0.01309,0.0,0.0,Mar,2,4,3,3,Returning_Visitor,1,1
1,0.8986,0,0.0,3,71.3191,0.013264,0.000847,0.0,0.8,Oct,2,4,1,4,Returning_Visitor,0,1
0,10.5424,0,0.0,9,41.2878,0.001042,0.03477,0.0,0.4,Aug,2,1,5,2,Returning_Visitor,0,0
2,3.5472,0,39.8201,9,17740.9193,1.4e-05,0.115169,88.583662,0.0,May,2,2,6,2,Returning_Visitor,0,0
1,26.0979,0,0.0,1,307.1702,0.041071,0.037356,16.761493,0.0,May,2,1,4,2,Returning_Visitor,1,1
2,2.067,2,0.0,42,2328.477,0.004083,0.065158,0.0,0.0,Mar,3,5,1,3,Returning_Visitor,0,0
6,51.3811,1,30.9474,0,2420.7938,0.000959,0.035225,0.0,0.0,Sep,2,2,4,11,Returning_Visitor,0,0
0,0.8123,0,178.3922,4,165.8279,0.000763,0.00547,0.0,0.0,May,4,2,1,2,Returning_Visitor,0,0
16,0.9341,0,0.0,3,1165.0665,0.019862,0.023157,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,0,0
4,67.3989,0,0.0,25,37.3872,0.052484,0.037511,0.0,0.0,Dec,2,2,2,20,Other,0,0
0,1.7829,0,834.8303,128,42.443,0.001341,8e-06,0.0,0.0,Sep,4,2,4,3,Returning_Visitor,1,0
1,0.1488,0,0.0,96,1540.3095,0.069835,0.056683,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,0,0
1,13.1623,0,0.0,45,1648.4858,0.032429,0.052518,0.0,0.0,May,3,2,2,3,New_Visitor,0,0
0,7.5129,3,0.0,60,1573.4821,0.096449,0.034272,0.0,0.0,Dec,2,2,3,1,New_Visitor,1,0
0,4.049,0,0.0,10,1210.884,0.000814,0.004055,9.428034,0.0,Aug,3,1,7,3,Returning_Visitor,0,0
4,29.7552,0,0.0,47,25.5055,0.004104,0.000112,0.0,0.0,Mar,2,1,7,1,Returning_Visitor,0,0
0,199.9487,0,0.0,8,231.4008,0.041079,0.023791,0.0,0.0,June,1,2,2,2,Returning_Visitor,0,0
3,2.3112,0,0.0,22,806.2998,0.000407,0.000834,0.0,0.0,Feb,2,2,7,1,Returning_Visitor,0,1
5,55.8826,0,0.0,37,745.3834,0.064729,0.104367,0.0,0.0,May,1,2,2,4,Returning_Visitor,0,0
1,1.2558,0,0.0,59,448.3558,0.001783,0.04567,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,0,0
1,958.0079,0,0.0,104,82.8091,0.006455,0.008947,0.0,0.0,Nov,3,2,9,3,Returning_Visitor,0,0
4,1.0119,12,0.0,43,99.9584,0.015754,0.023617,0.0,0.0,May,2,2,9,1,Returning_Visitor,0,1
7,8.5196,0,0.0,107,12233.7784,0.005187,0.000138,16.661293,0.0,Sep,1,2,1,2,Returning_Visitor,0,1
0,1.076,0,1155.3065,16,284.7263,0.004159,0.003182,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,0,0
0,82.0875,0,0.0,7,21309.514,0.000237,0.006443,0.0,0.8,Dec,2,4,4,5,Returning_Visitor,0,0
0,25.5796,0,0.0,64,42.5792,0.044238,0.022149,0.0,0.6,Oct,2,6,2,15,Returning_Visitor,1,0
0,20.9106,0,0.0,34,1051.4153,0.000291,0.139067,0.0,1.0,Nov,2,1,3,1,New_Visitor,0,0
1,11.7493,0,0.0,2,69.5506,7.2e-05,0.0018,0.0,0.0,Mar,1,4,2,3,Returning_Visitor,0,0
2,0.7891,0,0.0,0,191.4247,0.000682,0.055256,0.0,0.0,May,2,2,3,2,Returning_Visitor,0,0
4,5.0923,0,0.0,23,574.1201,0.007933,0.04674,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,0,1
1,0.905,0,0.0,43,5945.6096,0.019527,0.040868,0.0,1.0,May,2,2,1,3,Returning_Visitor,0,0
0,37.1322,0,0.0,21,102.7992,0.006353,0.019259,0.0,0.0,Dec,2,2,7,10,New_Visitor,0,1
0,3.8421,0,0.0,27,4.0608,0.000898,0.060415,0.0,0.0,Dec,2,1,3,2,Returning_Visitor,0,0
0,1.6197,0,48.8913,49,4972.169,0.000177,0.028866,0.0,0.0,May,4,2,1,2,New_Visitor,0,0
0,4.2782,0,1430.7598,38,645.6208,0.002355,0.003651,0.0,0.0,May,2,1,4,2,Returning_Visitor,1,0
1,0.2505,2,0.0,70,99.7862,0.028098,0.018647,15.123853,0.0,May,1,3,2,4,Returning_Visitor,0,0
2,0.6031,0,0.0,14,361.159,0.018986,0.034234,0.0,0.0,Sep,1,2,4,2,Returning_Visitor,0,0
0,3.2142,3,0.0,6,32843.8478,0.065239,0.005951,0.0,0.0,May,1,2,6,15,New_Visitor,0,0
0,1.4314,0,0.0,1,4698.8145,5.3e-05,0.005823,0.0,0.6,Feb,3,2,1,4,Returning_Visitor,0,1
14,1.0285,1,0.0,10,44.3264,3e-06,0.059464,0.0,0.0,Nov,2,7,1,3,Returning_Visitor,0,0
2,151.3642,0,0.0,399,1534.5572,0.004888,0.060231,30.146484,0.0,May,3,1,1,4,Returning_Visitor,0,1
3,142.4944,0,0.0,5,387.2166,0.010491,0.013176,7.422214,0.0,Dec,3,2,6,2,Returning_Visitor,1,0
13,5.6576,0,0.0,48,13327.2583,0.011204,0.019713,0.0,0.0,May,2,2,2,6,Returning_Visitor,0,0
0,3.7262,0,0.0,48,128.9756,0.021109,0.032116,0.0,0.0,May,3,4,9,10,Returning_Visitor,0,0
0,2.1914,0,0.0,0,34.5616,0.016331,0.000622,0.0,0.0,May,2,2,7,2,New_Visitor,0,1
3,1.5702,2,0.0,38,517.9291,0.011471,0.012585,0.0,0.0,Mar,2,1,8,15,Returning_Visitor,0,0
0,62.0235,0,23.0872,84,4822.4865,0.039293,0.022867,0.0,1.0,Mar,3,5,3,7,New_Visitor,0,0
3,26.0252,0,0.0,2,99.7758,0.041013,0.076975,0.0,0.0,Nov,2,2,3,3,Returning_Visitor,0,0
1,3.9501,0,62.4064,150,348.8804,0.004437,0.014777,0.0,0.0,Nov,2,2,4,1,Returning_Visitor,1,0
5,0.2007,0,0.0,15,10248.5528,0.016177,0.038798,0.0,0.0,Nov,4,2,2,3,Returning_Visitor,0,0
0,0.7369,0,0.0,16,1770.8766,0.062162,0.011463,0.0,0.0,Dec,3,2,3,1,Returning_Visitor,0,1
3,3.2746,0,0.0,14,698.5223,0.007776,0.050158,0.0,0.0,Mar,3,1,1,6,New_Visitor,0,0
11,1526.2198,0,0.0,1,3349.605,0.001694,0.008453,9.415203,0.0,May,1,2,1,4,Returning_Visitor,1,0
1,0.986,0,0.0,1,702.1426,0.02545,0.0256,0.0,0.0,Dec,2,2,8,1,Returning_Visitor,0,0
0,17.7068,0,0.0,55,45.2401,0.0001,0.024884,4.514613,0.0,Mar,1,2,2,1,Returning_Visitor,0,0
0,0.0483,2,262.8526,6,74.9306,0.012045,0.00202,0.0,0.0,May,3,2,6,2,Returning_Visitor,0,0
0,7.0402,0,37.1864,32,321.0535,0.003183,0.018337,0.0,0.0,Sep,2,2,6,2,Returning_Visitor,0,0
0,22.8076,0,169.4462,2,5.1337,0.030742,0.021458,0.0,0.0,May,1,3,9,2,Returning_Visitor,0,0
7,25.6468,0,0.0,1,4039.0778,0.00932,0.008011,0.0,0.0,Dec,4,1,6,13,Returning_Visitor,0,0
14,4.1208,0,0.0,34,148.4634,0.00037,0.017446,0.0,0.0,Nov,3,2,1,2,New_Visitor,0,0
7,2727.5118,0,99.6856,45,8138.2485,0.002867,0.00337,0.0,0.0,Sep,1,2,4,1,New_Visitor,1,0
1,1.8229,0,48.7589,4,1620.9587,0.000779,0.025452,0.0,0.0,Nov,1,2,4,13,Returning_Visitor,0,0
0,0.459,0,0.0,142,440.1296,0.02874,0.000877,0.0,0.0,Sep,1,2,1,2,Returning_Visitor,0,0
6,58.2496,2,0.0,23,271.2878,0.018986,0.02076,0.0,0.6,Nov,2,1,7,4,Returning_Visitor,0,0
2,1.8436,0,0.0,141,2465.7225,0.01199,0.022969,0.0,0.0,Nov,1,4,1,3,New_Visitor,0,0
1,6.5561,1,0.0,0,29.1203,0.01223,0.014747,0.0,0.0,Dec,1,3,2,4,Returning_Visitor,0,0
1,221.6972,0,27.0007,21,82.5353,0.032139,0.004846,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,0,0
0,3.6127,0,0.0,0,449.5599,0.000295,0.006118,7.200696,0.0,Aug,3,4,1,1,Returning_Visitor,0,0
2,0.1483,0,14.929,5,42081.9578,0.003231,0.024578,0.0,0.0,Nov,2,2,2,2,New_Visitor,0,0
0,45.6359,0,0.0,15,123.4979,0.02094,0.036914,0.0,0.0,May,3,8,9,4,Returning_Visitor,0,0
2,6.0834,0,0.0,0,408.8498,0.070421,0.027166,0.0,0.0,Aug,2,1,1,2,Returning_Visitor,1,0
1,1.7807,2,0.0,31,448.095,0.044322,0.013936,0.0,0.0,May,2,1,2,1,Returning_Visitor,0,1
2,40.3164,0,0.0,129,309.2758,0.012816,0.020375,0.0,0.0,Dec,2,2,7,2,Returning_Visitor,0,0
2,3.3968,3,675.1615,94,1078.855,0.039597,0.002727,0.0,0.0,Dec,3,2,3,5,Returning_Visitor,0,0
0,10.6102,1,0.0,32,877.5293,0.085998,0.033498,0.0,0.0,Nov,3,1,1,4,Returning_Visitor,0,0
1,4.1296,0,0.0,17,58.3901,0.010953,0.007328,34.036609,0.4,Nov,2,2,3,11,Returning_Visitor,1,0
0,1.2017,0,0.0,48,910.3259,0.006743,0.035857,0.0,0.0,Feb,2,2,2,1,Returning_Visitor,0,0
0,4.0977,0,0.0,31,463.8346,0.021846,0.003441,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,0,1
2,3.7185,0,0.0,8,267.4634,0.005697,0.005067,0.0,0.0,Nov,3,1,2,2,New_Visitor,0,0
5,1.7178,0,0.0,0,69.6281,0.003347,0.022717,0.0,0.0,May,2,3,4,4,Returning_Visitor,0,0
0,253.9199,0,0.0,4,96.0113,0.025818,0.010958,10.888327,0.0,June,3,5,1,2,New_Visitor,1,0
0,2.0707,0,0.0,23,8089.562,0.022749,5.5e-05,0.0,0.0,Mar,2,2,7,2,Returning_Visitor,0,0
0,556.6778,0,0.0,5,720.1321,0.028636,0.001381,0.0,0.0,Dec,2,2,1,1,New_Visitor,0,0
0,42.836,3,0.0,4,32.8486,0.047422,0.031109,0.0,0.0,Oct,2,2,9,2,Returning_Visitor,0,0
4,4.6432,0,0.0,5,10192.4875,0.009624,0.00804,0.0,0.0,May,2,2,1,20,Returning_Visitor,1,0
1,2.8106,0,0.0,23,1135.122,0.001304,0.00254,0.0,0.0,Mar,2,1,1,2,Returning_Visitor,0,0
0,4.589,0,0.0,21,61.1679,0.012211,0.084355,0.0,0.0,Nov,2,1,3,11,Returning_Visitor,0,0
1,15.1847,0,0.0,0,45.0964,0.002737,0.004394,30.316734,0.0,Nov,3,2,7,3,Returning_Visitor,0,0
0,86.96,0,0.0,38,1256.3454,0.043574,0.002456,0.0,0.0,Nov,3,8,1,1,New_Visitor,0,0
6,939.4189,0,0.0,0,654.7803,0.042526,0.024822,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,1,1
0,1.0524,0,0.0,8,298.0851,0.056826,0.008297,0.0,0.0,Nov,4,2,1,10,New_Visitor,0,0
0,1.852,0,0.0,43,295.0509,0.026294,0.014801,38.589251,0.0,Nov,3,2,4,2,Returning_Visitor,0,0
4,0.423,0,0.0,28,281.4433,0.011585,0.016868,11.526405,0.0,May,1,2,1,3,Returning_Visitor,0,0
0,0.729,0,0.0,20,20.1347,0.030381,0.009099,0.0,0.0,Feb,3,2,3,1,Returning_Visitor,0,0
5,22.0512,3,0.0,57,1635.0644,0.018063,0.076462,5.156821,0.0,Nov,2,1,4,4,Returning_Visitor,0,0
0,6.3269,1,0.0,22,68.8463,0.001423,0.002731,0.0,0.0,Dec,2,2,1,14,Returning_Visitor,0,1
0,11.8466,2,0.0,0,4016.1547,1.1e-05,0.005579,0.0,0.0,May,4,2,1,3,New_Visitor,1,0
5,219.8027,0,0.0,44,1874.2373,0.021877,0.028051,8.269817,0.0,Dec,3,1,3,2,Returning_Visitor,0,0
4,66.0108,0,0.0,35,1618.1712,0.009841,0.011774,0.0,0.4,May,1,1,1,2,New_Visitor,1,0
0,113.4562,0,0.0,40,58.4485,0.038462,0.054533,30.051845,0.8,Dec,2,2,7,10,New_Visitor,0,0
0,9.362,0,0.0,7,96.1562,0.028339,0.1394,32.550052,0.0,Nov,2,1,1,2,Returning_Visitor,0,1
0,1.9351,0,0.0,4,107.3168,0.006097,0.009424,0.0,0.6,June,1,2,1,1,Returning_Visitor,0,0
0,0.5053,0,0.0,24,3664.0672,4.5e-05,0.007532,7.311574,0.0,Nov,2,2,1,3,Returning_Visitor,0,0
0,2.9449,3,0.0,16,4541.719,0.034223,0.011423,0.0,0.0,May,3,6,3,4,Returning_Visitor,0,0
0,9.9309,0,20.2392,0,28.249,0.003517,0.048462,0.0,0.0,Mar,2,1,1,5,Returning_Visitor,1,0
0,1.4799,0,0.0,84,253.7977,0.031727,0.002035,0.0,0.0,Nov,2,4,7,8,New_Visitor,1,0
0,3.1539,0,195.8858,5,113.2719,0.023385,0.008586,0.0,0.0,Nov,1,2,3,2,Returning_Visitor,0,1
1,0.3923,0,273.3644,24,425.8944,0.080465,0.002786,0.0,0.0,May,2,2,1,3,Returning_Visitor,0,0
0,2.1653,1,0.0,1,3666.977,0.025826,0.003252,12.877651,0.0,Nov,1,4,1,2,New_Visitor,1,0
0,30.316,0,0.0,31,121.3395,0.003382,0.009281,0.0,0.2,Nov,3,2,1,13,Returning_Visitor,0,0
2,2.9804,0,0.0,54,5671.5096,0.005441,0.039796,0.0,0.0,Mar,2,2,7,8,New_Visitor,0,0
1,170.6794,0,0.0,5,44.0123,0.015832,0.012212,0.0,0.0,Oct,3,2,1,4,Returning_Visitor,1,0
0,21.3246,0,0.0,27,9.3704,0.053582,0.005204,24.837033,0.0,May,1,1,1,6,Returning_Visitor,0,0
1,29.5521,2,0.0,14,2055.9405,0.008849,0.001674,0.0,0.0,Nov,3,2,1,1,Returning_Visitor,0,0
0,125.102,0,0.0,11,1159.7392,0.003444,0.016597,0.0,0.6,Sep,3,1,8,2,Returning_Visitor,0,0
0,1.1668,0,0.0,27,270.325,0.029874,0.035968,0.0,0.0,Oct,1,5,9,3,Returning_Visitor,0,1
5,18.6565,0,27.7286,32,114.9117,0.01187,0.034078,19.147301,0.0,Nov,3,1,1,1,Returning_Visitor,1,0
2,60.0809,0,0.0,23,1478.7215,0.113942,0.041135,5.961875,0.0,Dec,2,2,3,3,Returning_Visitor,0,0
6,2.4073,0,36.4476,115,133.2355,0.00793,0.013569,0.0,0.0,May,3,5,2,13,New_Visitor,0,0
0,0.0821,0,0.0,17,2174.1013,0.011827,0.021402,0.0,0.0,May,3,2,3,4,Returning_Visitor,0,1
1,0.208,0,0.0,186,1207.3903,0.002365,0.011621,0.0,0.0,Oct,2,2,5,4,Returning_Visitor,0,0
0,1.187,0,53.3535,8,2509.4346,0.023742,0.006518,0.0,0.0,May,2,2,1,2,New_Visitor,0,0
0,4.319,0,0.0,14,7246.3283,0.006824,0.02746,0.0,0.0,Dec,4,2,3,2,Returning_Visitor,0,1
1,90.2211,0,0.0,71,5191.5362,0.095972,0.026352,1.484344,0.0,Dec,2,1,7,2,Returning_Visitor,0,0
1,115.7536,1,0.0,2,140.3525,0.018691,0.005326,0.0,0.0,May,2,2,9,2,New_Visitor,0,0
0,14.1443,0,2549.375,16,4.0086,0.038378,0.003663,0.0,0.0,Nov,2,2,8,4,New_Visitor,1,1
1,14.0565,0,0.0,74,75.2178,0.033597,0.093464,0.0,0.0,Mar,2,2,8,3,New_Visitor,0,0
0,2.0246,0,0.0,93,24.9989,0.019522,0.03867,0.0,0.0,Dec,2,2,1,13,Returning_Visitor,1,0
0,39.7322,0,0.0,64,2346.5919,0.020959,0.011056,0.0,0.8,May,1,2,1,2,Returning_Visitor,0,0
0,9.1507,0,0.0,0,575.1315,0.027005,0.06705,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,0
0,0.3885,1,0.0,1,40.7457,0.05081,0.019599,0.0,0.0,May,2,2,4,3,Returning_Visitor,1,0
